,transgene,reporter,brain_region,spines,apical_intact,specimen_id,adaptation,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hero_first_last_adratio,hero_first_mean_adratio,hero_second_last_adratio,id,input_resistance_mohm,latency,max_rate_first_last_adratio,max_rate_first_mean_adratio,max_rate_long_square,max_rate_second_last_adratio,mouse_line,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheo_first_spike_hw,rheobase_sweep_id,rheobase_sweep_number,ri,sag,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest
108,Scnn1a-Tg2,positive,VISp4,spiny,intact,490267219,0.00710291180966,52.2558333333,8.90499913392,0.271951219512,1.15829,3.161575,1.025063,-49.8750038147,-51.2812538147,-55.8312522888,False,False,False,0.785456466238,0.853684596616,0.902280130293,490268794,354.501888,0.047835,0.537054497454,0.589443619449,41.0,0.716198378276,Scnn1a-Tg2-Cre,1.156405,3.15939833333,1.023403,32.0625,35.1250012716,32.49375,0.000725,490267711,46,248.571425676,0.103792816401,1.827482624,1.1891,3.19225666667,1.270807,-59.8437538147,-60.6666679382,-77.0937545776,25.5804550671,50.0,53.5000012716,224.0,1.15598,3.158965,1.023033,-36.46875,-35.2083358765,-45.9500007629,490267689,1.1891,3.19225666667,1.270807,-59.8437538147,-60.6666679382,-77.0937545776,3.00179795556,3.01208642139,2.88323944805,-99.3437576294,-75.8354644775
128,Scnn1a-Tg2,positive,VISp4,spiny,intact,324521027,0.023990280189,68.4515384615,-4.46000007759,0.175628625271,1.43816,4.21721333333,1.02555916667,-46.5,-46.8229179382,-50.1458346049,False,False,False,0.561181434599,0.65089844584,0.743749606398,464350544,182.226272,0.060385,0.426886241532,0.497073423336,27.0,0.544498948844,Scnn1a-Tg2-Cre,1.43568,4.21386166667,1.023475,41.40625,32.6979166667,42.0260423024,0.000765,396378194,50,150.624990463,0.0503459088504,2.472780032,1.52861,4.257195,1.43144583333,-58.0937538147,-54.5625012716,-72.8750012716,22.8166202229,59.9999961853,79.8333333333,0.0,1.435225,4.21333333333,1.02308083333,-38.59375,-37.8020846049,-46.729168574,396378180,1.52861,4.257195,1.43144583333,-58.0937538147,-54.5625012716,-72.8750012716,3.50266862659,3.3968326686,3.80484670802,-87.84375,-72.6047592163
268,Scnn1a-Tg2,positive,VISp4,spiny,intact,502829071,0.00851028655863,109.7325,37.2199979171,0.16250484684,1.38794,4.31999333333,1.025352,-51.6250038147,-51.5520846049,-54.6312522888,False,False,False,0.88768244927,0.908937643816,0.918120327519,509716207,129.13652,0.0922,0.44236453202,0.493114809496,27.0,0.613300492611,Scnn1a-Tg2-Cre,1.38538,4.31733333333,1.023524,41.3125,43.833337148,41.9062515259,0.00082,509693107,51,137.500077486,0.0892390981317,2.017914624,1.44696,4.3692,1.144844,-62.2812538147,-59.4062525431,-76.3187561035,21.5385469129,70.0,82.4166666667,900.0,1.38496,4.31690666667,1.023144,-44.3750038147,-44.1562538147,-50.8250022888,509693064,1.44696,4.3692,1.144844,-62.2812538147,-59.4062525431,-76.3187561035,4.6748068812,4.86887146779,4.31533534076,-90.5937576294,-75.5594406128
287,Scnn1a-Tg2,positive,VISp4,spiny,intact,517647182,0.013532209939,54.3470588235,-14.8049992404,0.174864863013,1.3666,2.67520666667,1.024808,-44.03125,-43.5937512716,-52.1375030518,False,False,False,0.648280337443,0.735274380344,0.730369889682,517648510,189.824944,0.0479,0.432454695222,0.535681488888,26.0,0.599670510708,Scnn1a-Tg2-Cre,1.36492,2.67369333333,1.02338,33.1875,37.5625012716,29.3375019073,0.00072,517647393,36,237.500116229,0.0383980758488,2.108056832,1.41416,2.71364,1.689944,-56.875,-51.4791692098,-73.2375015259,32.5375415666,29.9999980927,41.3333333333,620.0,1.36442,2.67321333333,1.022972,-34.28125,-32.8750012716,-41.8687507629,517647399,1.41416,2.71364,1.689944,-56.875,-51.4791692098,-73.2375015259,2.52491708391,2.6729266981,2.6407572563,-95.6250076294,-69.4436645508
289,Scnn1a-Tg2,positive,VISp4,spiny,intact,349593629,0.0218098585196,52.8622222222,-7.39750014717,0.233333333333,1.143,3.0754175,1.02508,-43.84375,-43.890625,-48.8125,False,False,False,0.473817353908,0.531475954263,0.703179020153,473470931,151.294432,0.034055,0.473817353908,0.531475954263,19.0,0.703179020153,Scnn1a-Tg2-Cre,1.141105,3.0736975,1.02356375,34.53125,39.2031269073,38.2968769073,0.000715,396427118,33,304.6875,0.0821281075478,1.075602304,1.18138,3.1129325,1.7404875,-53.75,-55.9062519073,-67.640625,40.8273037203,50.0,51.375,0.0,1.14067,3.073305,1.02320875,-35.34375,-33.671875,-40.5390634537,396427124,1.18138,3.1129325,1.7404875,-53.75,-55.9062519073,-67.640625,2.94676015217,3.10679680654,3.05068179168,-79.71875,-65.3980865479
334,Scnn1a-Tg2,positive,VISp4,spiny,intact,467703703,0.0304625428816,57.28625,93.9049948911,0.21512195122,1.16777,4.13352833333,1.025184,-48.375,-47.7500038147,-49.6000022888,False,False,False,0.398155148949,0.459621636955,0.59798880992,471666467,93.798776,0.05378,0.397708894879,0.454170022624,31.0,0.511320754717,Scnn1a-Tg2-Cre,1.16526,4.13109,1.023366,34.78125,38.2708333333,39.2000007629,0.000745,467781225,42,145.312458277,0.0214718915522,3.682779904,1.198195,4.187365,1.77021,-54.1875038147,-55.4687512716,-79.74375,20.1815595579,70.0,77.7916666667,890.0,1.16485,4.13069,1.023006,-38.125,-37.5000012716,-51.1687507629,467781209,1.198195,4.187365,1.77021,-54.1875038147,-55.4687512716,-79.74375,3.87780593933,3.99328756121,4.42711987398,-95.34375,-79.2950744629
382,Scnn1a-Tg2,positive,VISp4,spiny,intact,476056333,0.0273849560216,71.7215384615,-135.128117029,0.172544649826,1.158605,4.52211333333,1.0257775,-41.5937538147,-43.2291692098,-49.4140644073,False,False,False,0.517648433848,0.617527188485,0.626110331931,476056923,173.020224,0.06211,0.39763864818,0.508866212427,27.0,0.471728769497,Scnn1a-Tg2-Cre,1.15489,4.519095,1.023425,35.71875,46.2500012716,49.2343769073,0.001065,476056720,41,158.125042915,0.0363949500024,3.024148992,1.19447,4.56376833333,1.32515375,-47.9375,-49.6354192098,-73.210943222,18.713148949,90.0,87.4583333333,760.0,1.15435,4.51859666667,1.02303,-32.46875,-33.3541679382,-41.9609384537,476056700,1.19447,4.56376833333,1.32515375,-47.9375,-49.6354192098,-73.210943222,4.15000956924,4.22235725517,4.00422926708,-89.28125,-72.2956085205
419,Scnn1a-Tg2,positive,VISp4,spiny,intact,506777471,0.0192199943907,86.972,4.24749992123,0.149388592958,1.30824,4.11388,1.025152,-46.4687538147,-48.1562512716,-50.4750022888,False,False,False,0.706238779174,0.723681184749,0.934694793537,506780907,156.43096,0.06236,0.520570948783,0.588320234338,24.0,0.696053736356,Scnn1a-Tg2-Cre,1.30576,4.11144666667,1.023488,45.375,43.6458346049,47.4312515259,0.00078,506779029,48,146.093562245,0.0724782198668,2.086942592,1.35272,4.15782666667,1.185196,-57.8750038147,-57.270837148,-77.3812530518,19.3189463442,100.0,77.25,999.999938965,1.30532,4.11100666667,1.02312,-34.9375,-33.1562512716,-45.7437522888,506779005,1.35272,4.15782666667,1.185196,-57.8750038147,-57.270837148,-77.3812530518,3.95666715272,3.95997704041,4.15715441542,-93.09375,-77.5240783691
432,Scnn1a-Tg2,positive,VISp4,spiny,intact,518290966,0.0157505755574,114.108571429,8.83249983569,0.157618215458,1.19478,5.35878666667,1.025765,-43.6562538147,-46.958337148,-49.2890625,False,False,False,0.827751196172,0.849015974761,0.901913875598,518294567,141.880352,0.08362,0.484245439469,0.550200201272,23.0,0.664179104478,Scnn1a-Tg2-Cre,1.19182,5.35600666667,1.02351,38.84375,40.8958358765,38.875002861,0.00086,518293105,54,125.781327486,0.138712525368,1.46773632,1.24618,5.41024666667,1.215695,-56.0,-57.552087148,-73.1093788147,23.4138185733,110.0,108.374997457,1110.0,1.19138,5.35558,1.023125,-34.78125,-38.1458358765,-41.7890644073,518293109,1.24618,5.41024666667,1.215695,-56.0,-57.552087148,-73.109380722,4.13375710505,3.99791212548,3.70312732579,-86.7812576294,-72.150680542
549,Scnn1a-Tg2,positive,VISp4,spiny,intact,507770911,,87.54,7.37999938938,0.117586200848,1.11228,5.97288,1.02524,-48.34375,-46.4166692098,-53.3854192098,False,False,False,,,,507797633,203.237728,0.05352,,,,,Scnn1a-Tg2-Cre,1.1084,5.96987333333,1.02346,35.71875,37.6354179382,40.7395846049,,507785964,43,138.750001788,0.0841244980693,1.13788736,1.12554,5.99549333333,1.23627333333,-53.84375,-57.7916666667,-76.3333358765,19.6778754594,230.0,123.70833079,1040.0,1.10798,5.96944,1.02308666667,-34.21875,-34.2916679382,-49.3437538147,507785968,1.12554,5.99549333333,1.23627333333,-53.84375,-57.7916666667,-76.3333358765,3.62827322382,3.46503824206,3.4829881306,-92.0312576294,-76.1048126221
613,Scnn1a-Tg2,positive,VISp4,spiny,intact,518238899,0.0789860800127,93.744,19.5574997169,0.190340908032,1.1138,5.44919333333,1.02561,-43.0,-44.8333346049,-48.648440361,False,False,False,0.237304902176,0.4606161461,0.349307540119,518263046,151.260384,0.04332,0.252802690583,0.442279403927,24.0,0.315022421525,Scnn1a-Tg2-Cre,1.11106,5.4456,1.02344,38.21875,37.5520846049,40.882815361,0.00088,518250766,43,136.250004172,0.00724146328866,1.661521152,1.12652,5.46629333333,1.89403,-47.9375,-50.1875012716,-68.695318222,22.3620219481,190.0,110.625,999.999938965,1.11064,5.44512666667,1.02303,-31.0625,-30.9791679382,-44.2578134537,518250774,1.12652,5.46629333333,1.89403,-47.9375,-50.1875012716,-68.695318222,4.68628759374,4.07242688546,4.29124756572,-84.0625,-69.0978317261
664,Scnn1a-Tg2,positive,VISp4,spiny,intact,348592897,0.0265356304415,97.82,-62.9337484903,0.115714285714,1.15001,6.009055,1.02523375,-44.75,-44.2916679382,-47.5546875,False,False,False,0.653625827079,0.752351257412,0.77916426129,464357098,89.69156,0.073615,0.483834612946,0.560591304537,16.0,0.716559836585,Scnn1a-Tg2-Cre,1.14605,6.00630666667,1.02351375,24.84375,32.8229166667,28.6484379768,0.00078,396426672,51,116.718634963,0.101548105478,1.733741696,1.18508,6.04769333333,1.51315625,-54.0312538147,-56.0208333333,-74.078125,23.4320063155,130.0,124.625,0.0,1.145605,6.00588833333,1.0231525,-34.9687538147,-34.9270833333,-41.6796884537,396426676,1.18508,6.04769333333,1.51315625,-54.0312538147,-56.0208333333,-74.078125,3.11670159398,3.04764947117,2.99896670683,-86.96875,-73.244430542
717,Scnn1a-Tg2,positive,VISp4,spiny,intact,313862022,0.288858288978,147.79,-13.2318747972,0.162138728324,1.051765,3.580725,1.030045,-49.1875,-47.8125038147,-54.5625,False,False,False,0.28038232837,0.386054536843,0.899135092634,473465352,112.069712,0.01549,0.10162371518,0.412489352976,24.0,0.139133025473,Scnn1a-Tg2-Cre,1.046835,3.57477,1.02351,33.0,42.40625,43.21875,0.00134,396302678,60,58.2812875509,0.0498790591955,2.557926656,1.057575,3.593095,1.08543,-50.875,-51.1562538147,-64.53125,17.0602466832,190.0,63.8750038147,0.0,1.046235,3.57418,1.02304,-40.34375,-34.59375,-42.5,396302660,1.057575,3.593095,1.08543,-50.875,-51.1562538147,-64.53125,5.26116617726,5.38643998235,5.94957544574,-70.90625,-63.5755844116
849,Scnn1a-Tg2,positive,VISp4,spiny,intact,517982558,0.0258234629982,78.1,3.91499983474,0.162303149606,1.2191,6.37753333333,1.025316,-50.2187538147,-50.5416692098,-53.2625015259,False,False,False,0.594537815126,0.652240717029,0.841036414566,517983116,113.789904,0.05826,0.459375,0.534323398068,26.0,0.595089285714,Scnn1a-Tg2-Cre,1.21648,6.37522666667,1.02334,38.0937538147,41.8229192098,40.5625022888,0.00084,517982848,43,122.656323016,0.141528874636,2.21253632,1.28304,6.41953333333,1.333496,-59.4062538147,-56.6562538147,-74.5375030518,21.4404134616,80.0,133.874992371,999.999938965,1.21602,6.37478,1.022952,-42.4062538147,-41.7708358765,-49.2187522888,517982830,1.28304,6.41953333333,1.333496,-59.4062538147,-56.6562538147,-74.5375030518,4.13411092562,4.51173116919,4.54719973931,-88.5312576294,-74.2980117798
880,Scnn1a-Tg2,positive,VISp4,spiny,intact,490283519,0.111099018927,149.989,21.84125103,0.0900985750222,1.2701,4.91551666667,1.02593,-45.71875,-47.0416704814,-51.7312530518,False,False,False,0.407167682466,0.538939522232,0.639928474286,490286235,120.899968,0.08562,0.138092030383,0.366543355193,12.0,0.206150844347,Scnn1a-Tg2-Cre,1.26611,4.91246666667,1.023504,32.0625,36.0937512716,37.6062507629,0.000885,490284558,48,121.093638241,0.0830635204911,3.057344512,1.33147,4.96868666667,1.381116,-57.1250038147,-56.1770858765,-74.3687530518,25.7681413593,110.0,97.3333333333,1130.0,1.2656,4.91195,1.023081,-36.28125,-37.4687525431,-49.6562530518,490284562,1.33147,4.96868666667,1.381116,-57.1250038147,-56.1770858765,-74.3687530518,3.46081206661,3.41300939826,4.05904545191,-86.8125,-73.8577346802
962,Scnn1a-Tg2,positive,VISp4,spiny,intact,320668879,,225.13,26.1531248047,0.120358307535,1.17007,4.289245,1.027009,-46.0625,-46.7604166667,-51.2312515259,False,False,False,,,,464346074,186.38848,0.12062,,,,,Scnn1a-Tg2-Cre,1.16569,4.28508666667,1.023657,20.5625,24.96875,25.4312507629,,396344441,35,198.593750596,0.0686916410923,2.713020416,1.208565,4.332895,1.525379,-51.9375,-53.7812512716,-74.7875015259,28.2190427436,70.0,81.625,0.0,1.164965,4.28437833333,1.023137,-35.8125,-35.875,-27.8875003815,396344497,1.208565,4.332895,1.525379,-51.9375,-53.7812512716,-74.7875015259,3.30288892398,3.3261024368,2.86714675978,-95.09375,-74.0220184326
1047,Scnn1a-Tg2,positive,VISp4,spiny,intact,484738748,0.017026569329,43.8488095238,22.9012503405,0.348888888889,1.168905,3.22204666667,1.02581166667,-46.0625038147,-45.3541692098,-51.3437531789,False,False,False,0.503777294836,0.555089186327,0.726171996274,484741702,148.071152,0.05157,0.465858115966,0.540193796633,38.0,0.602259511547,Scnn1a-Tg2-Cre,1.166515,3.220255,1.02331166667,20.0625,32.1250012716,24.5000006358,0.0008,484741035,47,208.281219006,0.0155193535611,2.172593664,1.18338,3.253675,1.65111833333,-50.2187538147,-49.2604204814,-76.317712148,28.8058511449,50.0,54.9999987284,700.0,1.16604,3.21982166667,1.02288833333,-40.8125038147,-36.2187512716,-43.0208365122,484741015,1.18338,3.253675,1.65111833333,-50.2187538147,-49.2604204814,-76.317712148,2.95832148519,3.09887688231,2.90108081832,-94.2812576294,-74.9811172485
343,Scnn1a-Tg2,positive,VISp4,spiny,truncated,475751758,0.020983867868,92.3588888889,-14.2824996621,0.147991077281,1.286835,4.64676333333,1.02616875,-43.0937538147,-46.2291679382,-48.546877861,False,False,False,0.714433377185,0.823201761245,0.74088517196,475754449,165.520208,0.08169,0.407613076579,0.507646218322,22.0,0.511777877295,Scnn1a-Tg2-Cre,1.283345,4.643915,1.023585,38.7187538147,49.864587148,41.7734394073,0.00109,475754188,46,161.250039935,0.0677762702107,3.191638272,1.363635,4.71164,1.25027,-53.84375,-54.9375025431,-77.6171894073,23.5228038619,90.0,90.625,979.999938965,1.28269,4.643385,1.0230725,-36.5625038147,-38.2187512716,-37.757815361,475754168,1.363635,4.71164,1.25027,-53.84375,-54.9375025431,-77.6171894073,3.45563788197,4.26391891902,3.43339608818,-93.1562576294,-76.4173431396
494,Scnn1a-Tg2,positive,VISp4,spiny,truncated,483109334,0.0219884409981,87.1515,-27.1812503061,0.168465924214,1.331955,6.64007666667,1.0250325,-39.0,-44.4479192098,-49.5156269073,False,False,False,0.672802945414,0.723395466515,0.798623339203,483110524,93.896816,0.07715,0.347933884298,0.455268285802,24.0,0.526538108356,Scnn1a-Tg2-Cre,1.32885,6.63764,1.02342,32.0312538147,42.4791692098,49.2812519073,0.00083,483109589,45,131.406247616,0.0534133799374,1.371166592,1.37118,6.67425166667,1.466345,-50.15625,-50.2916692098,-75.4218826294,15.9289129016,110.0,140.416666667,0.0,1.328305,6.63721,1.0230925,-25.3750019073,-30.010418574,-42.3593788147,483109593,1.37118,6.67425166667,1.466345,-50.15625,-50.2916692098,-75.4218826294,2.59377667135,3.35121024544,3.85810205907,-90.5000076294,-75.3521347046
555,Scnn1a-Tg2,positive,VISp4,spiny,truncated,480647923,0.0637968971946,118.585714286,-29.2618741737,0.195454545455,1.23422,3.55571833333,1.024652,-35.59375,-38.7291704814,-43.6750030518,False,False,False,0.456747404844,0.523165883628,0.837775160127,480649298,238.875312,0.08357,0.298972853999,0.41110790006,25.0,0.358033749083,Scnn1a-Tg2-Cre,1.23202,3.55382333333,1.02326,49.625,49.8020858765,52.4750038147,0.00063,480648165,30,204.374998808,0.100718051195,1.361806592,1.29769,3.60406333333,1.294076,-49.0000038147,-48.8125025431,-68.1687545776,28.8778971711,50.0,63.3333320618,790.0,1.23165,3.553445,1.022954,-28.15625,-28.4791679382,-40.7000015259,480648169,1.29769,3.60406333333,1.294076,-49.0000038147,-48.8125025431,-68.1687545776,3.53604880389,3.58791772234,4.13321367695,-87.4375,-67.8072128296
633,Scnn1a-Tg2,positive,VISp4,spiny,truncated,469661756,0.0155496076008,67.9057692308,9.10125013548,0.186029411765,1.358785,4.02341,1.025135,-48.4375038147,-50.4687512716,-52.0703144073,False,False,False,0.687892437892,0.742131347172,0.825348075348,469715848,238.746368,0.06271,0.339761700037,0.399181515022,29.0,0.606805060803,Scnn1a-Tg2-Cre,1.356945,4.02173,1.02354375,35.3125,43.1770846049,38.5078125,0.000775,469689510,47,146.562427282,0.0326740965247,2.375553792,1.390685,4.05562333333,1.67244375,-54.28125,-54.8541666667,-78.9453144073,22.4267854082,90.0,75.0416666667,0.0,1.35645,4.02127,1.0231225,-37.21875,-38.3333346049,-44.6562519073,469689492,1.390685,4.05562333333,1.67244375,-54.28125,-54.8541666667,-78.9453144073,2.61800515066,2.97955125397,3.07553796779,-95.3125,-78.1255340576
672,Scnn1a-Tg2,positive,VISp4,spiny,truncated,325464516,0.0490471431928,78.3515,51.1831237116,0.249999987284,1.1334,4.69984166667,1.026725,-49.3125038147,-51.6562512716,-56.21875,False,False,False,0.41196698762,0.535152485913,0.510758498723,464342438,109.64168,0.04684,0.41196698762,0.535152485913,11.0,0.510758498723,Scnn1a-Tg2-Cre,1.128615,4.69554666667,1.0235875,25.15625,38.78125,38.4531259537,0.00119,464268810,46,122.812502086,0.0203067641705,2.278529024,1.14623,4.735435,1.7471675,-52.8125,-59.1666666667,-80.3515625,17.4061718583,230.0,91.9166666667,959.999938965,1.127945,4.69505666667,1.02311375,-38.28125,-41.0625,-54.6250009537,464268814,1.14623,4.735435,1.7471675,-52.8125,-59.1666666667,-80.3515625,3.71727316392,4.55697277297,4.67807273498,-93.90625,-80.4940795898
751,Scnn1a-Tg2,positive,VISp4,spiny,truncated,320668841,0.0407697151732,82.9690909091,-33.389378068,0.143132411067,1.19031,4.40076,1.02544833333,-47.9687538147,-48.9270846049,-50.5208333333,False,False,False,0.440354767184,0.538574058247,0.637201281104,464345040,98.023232,0.05849,0.34332133476,0.429721044244,24.0,0.527483218212,Scnn1a-Tg2-Cre,1.18744,4.398015,1.02344166667,42.34375,42.75,45.2083346049,0.00083,396344270,48,134.843751788,0.102739222348,1.92460416,1.233785,4.44969833333,1.552925,-58.0937538147,-58.2604179382,-77.1875025431,21.911616455,80.0,84.4583333333,1090.0,1.18699,4.39757,1.02305333333,-37.875,-36.2916666667,-47.4895846049,396344258,1.233785,4.44969833333,1.552925,-58.0937538147,-58.2604179382,-77.1875025431,4.01158988946,3.91380663129,4.04653998451,-92.53125,-77.1888580322
780,Scnn1a-Tg2,positive,VISp4,spiny,truncated,467831649,,72.635,3.8162498335,0.0557142857143,1.11482,4.95357333333,1.027092,-48.7500038147,-48.6979166667,-55.1875007629,False,False,False,,,,467946989,185.036384,0.05712,,,,,Scnn1a-Tg2-Cre,1.11045,4.94940166667,1.023515,29.1250019073,33.3958333333,32.1625,,467896476,59,96.093788743,0.0138095831499,1.999677184,1.12619,4.990635,1.609005,-53.1562538147,-57.6666679382,-76.8062515259,18.0701405821,270.0,98.2499974569,1380.0,1.109965,4.94892833333,1.023114,-37.90625,-37.4791666667,-46.0875007629,467896482,1.12619,4.990635,1.609005,-53.1562538147,-57.6666679382,-76.8062515259,4.41201440085,4.06992665984,4.05596808396,-86.65625,-77.2543792725
930,Scnn1a-Tg2,positive,VISp4,spiny,truncated,476054829,0.0165394608014,77.6472727273,-7.57187455097,0.182812509515,1.20331,3.13200333333,1.02498583333,-44.28125,-43.3750038147,-49.1041679382,False,False,False,0.717876593453,0.772403175198,0.784726793943,476056066,171.58592,0.06025,0.316412258904,0.37552468285,28.0,0.442077860608,Scnn1a-Tg2-Cre,1.200985,3.13016833333,1.02338166667,36.75,43.9270858765,40.4114596049,0.00072,476055364,47,197.968706489,0.125142410398,2.345067776,1.24358,3.18764,1.27316916667,-54.8125038147,-56.6041692098,-72.0833358765,27.1697639624,70.0,52.7500012716,800.0,1.200535,3.12974833333,1.02301333333,-36.6875,-35.7812512716,-43.4218781789,476055342,1.24358,3.18764,1.27316916667,-54.8125038147,-56.6041692098,-72.0833358765,3.09207511735,3.30213915519,3.1320482404,-88.875,-70.4693603516
323,Scnn1a-Tg2,positive,VISp5,spiny,intact,518271679,0.0269213212558,78.1066666667,19.287502151,0.168602370471,1.21016,5.11112666667,1.025096,-47.0937538147,-50.5833346049,-52.8125022888,False,False,False,0.55222270177,0.655257767156,0.699179974104,518278032,166.255824,0.05536,0.396446937821,0.454428534682,26.0,0.596540439458,Scnn1a-Tg2-Cre,1.208,5.10901333333,1.02344,35.4375038147,34.7083346049,32.5687526703,0.0008,518272859,40,143.593862653,0.0808621942997,1.064818688,1.25026,5.14783333333,1.281628,-57.5625038147,-57.0937512716,-77.8437530518,19.0040971369,100.0,102.20833079,979.999938965,1.20754,5.10853333333,1.023004,-38.3437538147,-39.9166692098,-45.4437530518,518272847,1.25026,5.14783333333,1.281628,-57.5625038147,-57.0937512716,-77.8437530518,3.41154972402,3.2608660368,3.40575927199,-92.4062576294,-77.3134155273
416,Scnn1a-Tg2,positive,VISp5,spiny,intact,484737013,0.0846457178659,131.1225,-27.1243756622,0.166258184553,1.238145,4.71260666667,1.025844,-44.1562538147,-44.489587148,-49.3062515259,False,False,False,0.42597800362,0.58338576522,0.650842266462,484740748,216.38368,0.090405,0.299837398374,0.410405328783,22.0,0.43593495935,Scnn1a-Tg2-Cre,1.2344,4.70941833333,1.023308,31.5,35.5312512716,35.8750015259,0.00087,484737749,46,140.468791127,0.0548031926155,1.44352576,1.284625,4.75684166667,1.573455,-52.9062538147,-51.3958358765,-76.8062515259,20.5879705006,110.0,92.2083333333,1140.0,1.23394,4.70898333333,1.022956,-31.0937519073,-31.4479173024,-44.6250022888,484737753,1.284625,4.75684166667,1.573455,-52.9062538147,-51.3958358765,-76.8062515259,3.8572879747,4.02114368428,4.32608653537,-91.4375,-75.9048919678
